1660595376,"[-0.052001953125, 0.07861328125, 1.131591796875]","[3.48663330078125, 4.547119140625, 3.56292724609375]","[-71, 344, -990]"
1660595377,"[0.02392578125, 0.0634765625, 1.09521484375]","[4.21142578125, 5.25665283203125, 2.5482177734375]","[-71, 341, -988]"
1660595377,"[-0.02880859375, -0.006591796875, 1.117919921875]","[4.2877197265625, 6.32476806640625, 5.07354736328125]","[-82, 342, -973]"
1660595378,"[-0.03564453125, 0.053466796875, 1.08642578125]","[2.93731689453125, 6.439208984375, -0.63323974609375]","[-89, 347, -966]"
1660595378,"[-0.0361328125, 0.068359375, 1.103515625]","[3.42559814453125, 5.2947998046875, 4.302978515625]","[-71, 353, -979]"
1660595379,"[0.01318359375, 0.033203125, 1.098388671875]","[3.8299560546875, 4.4097900390625, 3.5552978515625]","[-73, 344, -988]"
1660595379,"[0.00048828125, 0.023193359375, 1.109619140625]","[2.28118896484375, 5.1422119140625, 3.50189208984375]","[-65, 347, -987]"
1660595380,"[-0.031982421875, 0.026123046875, 1.0732421875]","[2.41851806640625, 5.035400390625, 4.89044189453125]","[-70, 333, -978]"
1660595380,"[-0.00732421875, 0.045654296875, 1.087646484375]","[3.0059814453125, 5.19561767578125, 3.509521484375]","[-75, 345, -989]"
1660595381,"[-0.036865234375, 0.03515625, 1.10546875]","[2.01416015625, 5.76019287109375, 3.47900390625]","[-79, 340, -992]"
1660595381,"[-0.02587890625, 0.04345703125, 1.099365234375]","[3.13568115234375, 5.67626953125, 2.87628173828125]","[-77, 350, -987]"
1660595382,"[-0.04296875, 0.05810546875, 1.07666015625]","[2.4566650390625, 5.43975830078125, 2.95257568359375]","[-72, 350, -987]"
1660595382,"[0.0, -0.002197265625, 1.095947265625]","[3.02886962890625, 5.18035888671875, 0.06103515625]","[-88, 351, -986]"
1660595383,"[0.00341796875, 0.115234375, 1.09814453125]","[2.5482177734375, 5.91278076171875, 1.19781494140625]","[-76, 346, -988]"
1660595383,"[-0.060791015625, 0.064208984375, 1.085693359375]","[2.06756591796875, 5.22613525390625, -1.13677978515625]","[-84, 342, -998]"
1660595384,"[-0.035400390625, 0.026611328125, 1.095947265625]","[3.88336181640625, 4.43267822265625, 5.0201416015625]","[-69, 353, -990]"
1660595384,"[0.0302734375, 0.13134765625, 1.109130859375]","[3.0975341796875, 4.23431396484375, 4.913330078125]","[-83, 346, -997]"
1660595385,"[-0.030029296875, 0.07177734375, 1.118408203125]","[2.15911865234375, 7.598876953125, 2.288818359375]","[-77, 342, -989]"
1660595385,"[0.046875, 0.089599609375, 1.10498046875]","[3.13568115234375, 4.96673583984375, -1.01470947265625]","[-79, 359, -987]"
1660595386,"[-0.025634765625, 0.06787109375, 1.107666015625]","[4.57000732421875, 7.89642333984375, 1.80816650390625]","[-76, 346, -1002]"
1660595386,"[-0.0283203125, 0.084716796875, 1.08984375]","[3.48663330078125, 5.3558349609375, 1.9073486328125]","[-78, 351, -990]"
1660595387,"[0.001708984375, 0.057861328125, 1.118408203125]","[2.54058837890625, 7.54547119140625, 2.06756591796875]","[-76, 341, -981]"
1660595387,"[0.01318359375, 0.043701171875, 1.12353515625]","[3.60870361328125, 5.6915283203125, 0.70953369140625]","[-81, 344, -997]"
1660595387,"[0.01806640625, 0.060546875, 1.08544921875]","[3.1890869140625, 5.3558349609375, 1.51824951171875]","[-76, 348, -986]"
1660595388,"[0.007568359375, 0.068115234375, 1.1103515625]","[1.739501953125, 4.69207763671875, 6.0882568359375]","[-78, 339, -981]"
1660595389,"[0.03076171875, 0.043701171875, 1.08935546875]","[2.777099609375, 5.6610107421875, -0.06866455078125]","[-76, 351, -983]"
1660595389,"[0.0341796875, 0.0869140625, 1.08544921875]","[3.0670166015625, 6.12640380859375, 2.23541259765625]","[-78, 339, -990]"
1660595389,"[-0.0224609375, 0.0712890625, 1.114013671875]","[3.4332275390625, 4.913330078125, 5.43212890625]","[-83, 344, -983]"
1660595390,"[-0.016845703125, 0.010009765625, 1.111083984375]","[2.655029296875, 4.70733642578125, 2.86102294921875]","[-75, 342, -987]"
1660595391,"[-0.05859375, 0.10595703125, 1.07275390625]","[4.40216064453125, 7.25555419921875, 0.54931640625]","[-71, 348, -986]"
1660595391,"[-0.052734375, 0.06591796875, 1.091796875]","[2.98309326171875, 8.32366943359375, 2.23541259765625]","[-85, 346, -986]"
1660595391,"[-0.037109375, 0.05126953125, 1.1123046875]","[3.5552978515625, 5.79071044921875, 1.7242431640625]","[-82, 330, -980]"
1660595392,"[-0.0302734375, 0.02392578125, 1.095458984375]","[2.0904541015625, 5.645751953125, 5.1116943359375]","[-72, 350, -987]"
1660595392,"[0.018798828125, 0.01953125, 1.10498046875]","[3.04412841796875, 5.22613525390625, 4.791259765625]","[-77, 347, -989]"
1660595393,"[0.026611328125, 0.0625, 1.109375]","[2.50244140625, 4.9896240234375, 6.195068359375]","[-75, 342, -982]"
1660595394,"[-0.03271484375, 0.030029296875, 1.078369140625]","[1.556396484375, 6.03485107421875, 6.15692138671875]","[-73, 336, -990]"
1660595394,"[-0.005859375, 0.01220703125, 1.09765625]","[3.72314453125, 5.5999755859375, 2.2735595703125]","[-73, 344, -981]"
1660595394,"[-0.01513671875, 0.032958984375, 1.0986328125]","[3.13568115234375, 5.71441650390625, 6.14166259765625]","[-75, 350, -975]"
1660595395,"[0.0419921875, 0.0068359375, 1.127685546875]","[2.02178955078125, 5.65338134765625, 5.05828857421875]","[-85, 346, -981]"
1660595395,"[-0.039306640625, 0.04638671875, 1.077392578125]","[1.77001953125, 5.37872314453125, 6.30950927734375]","[-81, 346, -993]"
1660595396,"[0.00732421875, 0.055908203125, 1.0927734375]","[2.98309326171875, 5.9814453125, 6.72149658203125]","[-77, 342, -989]"
1660595396,"[-0.033935546875, 0.03466796875, 1.117919921875]","[1.8463134765625, 4.99725341796875, 1.1444091796875]","[-82, 335, -985]"
1660595397,"[0.00146484375, 0.07421875, 1.12109375]","[2.899169921875, 5.74493408203125, 5.92041015625]","[-81, 344, -997]"
1660595397,"[-0.017578125, -0.001220703125, 1.077392578125]","[3.02886962890625, 5.92803955078125, 3.143310546875]","[-72, 347, -978]"
1660595398,"[-0.0146484375, 0.044189453125, 1.09814453125]","[3.80706787109375, 4.2266845703125, 3.021240234375]","[-71, 348, -986]"
1660595398,"[0.05810546875, 0.0947265625, 1.092041015625]","[2.288818359375, 5.2642822265625, 2.1820068359375]","[-77, 338, -982]"
1660595399,"[0.001953125, 0.0673828125, 1.12890625]","[4.4708251953125, 6.1492919921875, 5.40924072265625]","[-76, 344, -979]"
1660595399,"[0.039306640625, 0.05517578125, 1.111083984375]","[3.2501220703125, 4.974365234375, 3.21197509765625]","[-78, 346, -986]"
1660595400,"[0.027587890625, 0.023681640625, 1.08837890625]","[2.685546875, 5.584716796875, 4.95147705078125]","[-79, 347, -985]"
1660595400,"[0.017822265625, 0.108642578125, 1.117431640625]","[3.82232666015625, 6.88934326171875, 8.026123046875]","[-77, 350, -980]"
1660595400,"[0.0078125, 0.02587890625, 1.114990234375]","[3.28826904296875, 5.16510009765625, 4.302978515625]","[-101, 405, -1054]"
1660595401,"[-0.033447265625, 0.026123046875, 1.087646484375]","[3.2501220703125, 7.05718994140625, -0.02288818359375]","[-91, 388, -1058]"
1660595401,"[0.04052734375, 0.006103515625, 1.114501953125]","[2.61688232421875, 5.48553466796875, 1.73187255859375]","[-83, 348, -986]"
1660595402,"[0.032958984375, 0.035888671875, 1.08935546875]","[3.3721923828125, 5.54656982421875, 4.03594970703125]","[-71, 346, -986]"
1660595402,"[-0.01611328125, 0.00048828125, 1.083984375]","[3.71551513671875, 5.28717041015625, 4.32586669921875]","[-78, 336, -988]"
1660595403,"[0.008056640625, 0.041259765625, 1.097412109375]","[3.44085693359375, 5.157470703125, 6.1798095703125]","[-85, 382, -1053]"
1660595403,"[0.024658203125, 0.073974609375, 1.11572265625]","[3.2196044921875, 5.05828857421875, 6.56890869140625]","[-90, 389, -1060]"
1660595404,"[-0.01171875, 0.082763671875, 1.12841796875]","[3.27301025390625, 6.21795654296875, 9.98687744140625]","[-69, 344, -983]"
1660595404,"[-0.002685546875, 0.07373046875, 1.09033203125]","[4.852294921875, 8.0108642578125, 1.42669677734375]","[-76, 339, -981]"
1660595404,"[-0.01806640625, 0.01806640625, 1.076416015625]","[4.21905517578125, 5.74493408203125, 7.22503662109375]","[-85, 334, -986]"
1660595405,"[-0.05908203125, 0.0439453125, 1.09912109375]","[2.410888671875, 4.73785400390625, 3.68499755859375]","[-91, 388, -1061]"
1660595405,"[-0.048095703125, 0.079833984375, 1.086181640625]","[2.716064453125, 2.7923583984375, 6.12640380859375]","[-81, 341, -986]"
1660595406,"[-0.06103515625, 0.14306640625, 1.109619140625]","[2.4871826171875, 4.5166015625, 2.84576416015625]","[-90, 377, -1039]"
1660595406,"[0.029052734375, 0.0478515625, 1.1181640625]","[2.13623046875, 5.859375, 6.99615478515625]","[-88, 389, -1053]"
1660595407,"[-0.024658203125, 0.051513671875, 1.09912109375]","[3.86810302734375, 4.09698486328125, 3.34930419921875]","[-101, 388, -1047]"
1660595407,"[0.007080078125, 0.022216796875, 1.09765625]","[2.99835205078125, 4.43267822265625, 3.56292724609375]","[-100, 392, -1057]"
1660595407,"[0.038330078125, 0.051025390625, 1.100341796875]","[3.82232666015625, 6.59942626953125, 5.11932373046875]","[-95, 382, -1055]"
1660595408,"[-0.0048828125, 0.016845703125, 1.094970703125]","[3.95965576171875, 5.7220458984375, 7.4310302734375]","[-78, 336, -983]"
1660595409,"[0.0009765625, 0.0927734375, 1.089111328125]","[2.70843505859375, 5.8441162109375, 7.476806640625]","[-83, 392, -1055]"
1660595409,"[-0.001708984375, 0.047119140625, 1.115478515625]","[3.15093994140625, 4.3487548828125, 5.2337646484375]","[-91, 390, -1056]"
1660595410,"[0.00341796875, 0.06396484375, 1.08935546875]","[2.14385986328125, 4.92095947265625, 5.79833984375]","[-79, 350, -968]"
1660595410,"[0.03662109375, 0.0595703125, 1.09765625]","[2.61688232421875, 4.20379638671875, 5.21087646484375]","[-82, 381, -1049]"
1660595410,"[-0.08056640625, -0.027099609375, 1.087890625]","[3.5552978515625, 7.3699951171875, 6.0272216796875]","[-83, 392, -1057]"
1660595411,"[0.0634765625, 0.037353515625, 1.056640625]","[1.96075439453125, 5.40924072265625, 3.73077392578125]","[-83, 329, -979]"
1660595412,"[-0.00048828125, 0.05908203125, 1.10107421875]","[3.22723388671875, 4.21905517578125, 5.096435546875]","[-93, 384, -1036]"
1660595412,"[0.031005859375, 0.021728515625, 1.10107421875]","[3.01361083984375, 4.38690185546875, 6.55364990234375]","[-95, 389, -1032]"
1660595412,"[-0.03125, 0.071533203125, 1.108642578125]","[3.41033935546875, 6.0577392578125, 6.7596435546875]","[-94, 390, -1051]"
1660595413,"[-0.010986328125, -0.015625, 1.086669921875]","[2.4566650390625, 5.94329833984375, 4.55474853515625]","[-91, 386, -1042]"
1660595413,"[-0.014404296875, 0.0810546875, 1.129150390625]","[3.7384033203125, 6.17218017578125, 3.16619873046875]","[-93, 387, -1055]"
1660595414,"[0.031494140625, -0.00634765625, 1.08984375]","[2.72369384765625, 5.02777099609375, 5.65338134765625]","[-82, 342, -992]"
1660595415,"[0.01611328125, 0.065673828125, 1.0830078125]","[2.8839111328125, 5.2947998046875, 1.8157958984375]","[-94, 393, -1035]"
1660595415,"[0.0146484375, 0.075439453125, 1.078125]","[3.12042236328125, 4.03594970703125, 6.072998046875]","[-96, 402, -1054]"
1660595415,"[0.007568359375, 0.05712890625, 1.09228515625]","[4.09698486328125, 4.89044189453125, 7.60650634765625]","[-91, 386, -1040]"
1660595416,"[0.0166015625, 0.052001953125, 1.1181640625]","[3.7384033203125, 6.49261474609375, 5.218505859375]","[-78, 329, -983]"
1660595417,"[0.010009765625, 0.04345703125, 1.09716796875]","[3.54766845703125, 5.7220458984375, 4.89044189453125]","[-91, 393, -1049]"
1660595417,"[-0.037353515625, 0.100830078125, 1.094482421875]","[3.2501220703125, 3.96728515625, 3.3416748046875]","[-90, 387, -1050]"
1660595417,"[-0.06640625, 0.0693359375, 1.091796875]","[3.41033935546875, 6.40106201171875, 4.1656494140625]","[-83, 341, -986]"
1660595418,"[0.015625, 0.0390625, 1.091552734375]","[2.69317626953125, 6.21795654296875, 2.89154052734375]","[-82, 386, -1056]"
1660595418,"[0.005615234375, 0.04736328125, 1.137451171875]","[3.23486328125, 5.62286376953125, 4.119873046875]","[-93, 392, -1048]"
1660595419,"[-0.006591796875, 0.065185546875, 1.106689453125]","[4.38690185546875, 5.37872314453125, 3.16619873046875]","[-94, 393, -1056]"
1660595419,"[-0.0498046875, 0.0341796875, 1.0927734375]","[2.38800048828125, 6.69097900390625, 8.0718994140625]","[-101, 376, -1047]"
1660595420,"[-0.007080078125, 0.035888671875, 1.085693359375]","[2.9296875, 5.5389404296875, 3.35693359375]","[-89, 386, -1045]"
1660595420,"[0.03857421875, 0.045654296875, 1.102783203125]","[2.9754638671875, 7.4615478515625, 6.8206787109375]","[-103, 386, -1049]"
1660595421,"[-0.07421875, 0.030517578125, 1.088134765625]","[3.08990478515625, 6.16455078125, 5.14984130859375]","[-89, 388, -1054]"
1660595421,"[-0.030517578125, -0.013671875, 1.094482421875]","[2.99835205078125, 6.52313232421875, 7.45391845703125]","[-83, 327, -993]"
1660595421,"[0.00146484375, 0.0458984375, 1.060302734375]","[2.83050537109375, 6.18743896484375, 7.1258544921875]","[-90, 399, -1043]"
1660595422,"[-0.028564453125, 0.019775390625, 1.072998046875]","[2.86102294921875, 4.32586669921875, 4.29534912109375]","[-93, 375, -1050]"
1660595422,"[0.0595703125, 0.01904296875, 1.107177734375]","[3.3721923828125, 4.90570068359375, 5.859375]","[-85, 382, -1046]"
1660595423,"[-0.0185546875, 0.0224609375, 1.08447265625]","[3.28826904296875, 5.340576171875, 3.89862060546875]","[-91, 393, -1045]"
1660595423,"[0.02099609375, 0.089599609375, 1.119384765625]","[3.22723388671875, 5.80596923828125, 5.0811767578125]","[-90, 396, -1050]"
1660595424,"[-0.01708984375, 0.07666015625, 1.068115234375]","[2.26593017578125, 4.638671875, 6.62994384765625]","[-91, 378, -1047]"
1660595424,"[-0.01904296875, 0.060302734375, 1.0908203125]","[2.62451171875, 5.53131103515625, 6.32476806640625]","[-83, 380, -1043]"
1660595424,"[0.01318359375, 0.05322265625, 1.115234375]","[2.9144287109375, 7.01141357421875, 6.62994384765625]","[-73, 329, -997]"
1660595425,"[-0.031982421875, 0.121826171875, 1.074951171875]","[2.288818359375, 5.828857421875, 1.9683837890625]","[-95, 384, -1053]"
1660595425,"[-0.019287109375, 0.061767578125, 1.095703125]","[3.41033935546875, 4.913330078125, 4.41741943359375]","[-104, 384, -1050]"
1660595426,"[-0.0087890625, 0.022705078125, 1.1298828125]","[3.0975341796875, 6.43157958984375, 3.71551513671875]","[-82, 326, -994]"
1660595426,"[-0.027587890625, 0.047607421875, 1.096923828125]","[3.51715087890625, 5.8746337890625, 5.06591796875]","[-89, 388, -1045]"
1660595427,"[0.028076171875, 0.0517578125, 1.1044921875]","[3.53240966796875, 5.68389892578125, 4.69970703125]","[-91, 386, -1049]"
1660595427,"[-0.01416015625, 0.052734375, 1.103759765625]","[3.50189208984375, 6.47735595703125, 2.288818359375]","[-90, 380, -1046]"
1660595428,"[0.03955078125, -0.006103515625, 1.096923828125]","[2.99835205078125, 7.34710693359375, 4.32586669921875]","[-88, 380, -1046]"
1660595428,"[-0.03271484375, 0.038818359375, 1.091064453125]","[2.50244140625, 5.53131103515625, 7.6446533203125]","[-89, 388, -1040]"
1660595429,"[0.0078125, 0.0302734375, 1.114013671875]","[3.15093994140625, 5.48553466796875, 4.4097900390625]","[-95, 329, -995]"
1660595429,"[-0.046630859375, -0.022216796875, 1.11328125]","[2.66265869140625, 6.30950927734375, 3.692626953125]","[-90, 380, -1048]"
1660595430,"[0.00146484375, 0.04345703125, 1.09814453125]","[1.983642578125, 5.3253173828125, 6.47735595703125]","[-103, 378, -1031]"
1660595430,"[-0.02197265625, 0.022705078125, 1.10498046875]","[3.12042236328125, 3.631591796875, 6.62994384765625]","[-97, 380, -1039]"
1660595430,"[-0.000244140625, 0.052978515625, 1.110595703125]","[2.67791748046875, 5.7525634765625, 8.2550048828125]","[-93, 387, -1048]"
1660595431,"[0.04736328125, 0.0947265625, 1.08984375]","[2.69317626953125, 5.0811767578125, 4.61578369140625]","[-88, 384, -1057]"
1660595431,"[-0.00927734375, 0.03173828125, 1.080810546875]","[3.2501220703125, 5.57708740234375, 3.56292724609375]","[-90, 387, -1048]"
1660595432,"[-0.0283203125, 0.00830078125, 1.13427734375]","[3.44085693359375, 5.6915283203125, 1.983642578125]","[-84, 393, -1047]"
1660595432,"[-0.059814453125, -0.015869140625, 1.108642578125]","[3.41033935546875, 6.988525390625, 3.95965576171875]","[-88, 399, -1055]"
1660595433,"[-0.0107421875, 0.013671875, 1.07177734375]","[1.800537109375, 5.53131103515625, 2.54058837890625]","[-91, 388, -1035]"
1660595433,"[0.02294921875, 0.08642578125, 1.12451171875]","[2.5787353515625, 6.4544677734375, 4.02069091796875]","[-97, 384, -1060]"
1660595434,"[-0.02099609375, 0.033203125, 1.10595703125]","[1.4801025390625, 5.56182861328125, 7.77435302734375]","[-90, 384, -1055]"
1660595434,"[-0.014404296875, 0.06494140625, 1.106689453125]","[3.05938720703125, 4.5013427734375, 5.096435546875]","[-95, 380, -1057]"
1660595434,"[-0.023193359375, 0.11181640625, 1.078369140625]","[2.685546875, 5.91278076171875, 5.45501708984375]","[-81, 382, -1053]"
1660595435,"[-0.009765625, 0.02490234375, 1.10302734375]","[4.00543212890625, 5.5084228515625, 3.99017333984375]","[-90, 387, -1048]"
1660595435,"[-0.00341796875, 0.10009765625, 1.07177734375]","[3.448486328125, 4.18853759765625, 6.591796875]","[-94, 378, -1040]"
1660595436,"[0.033203125, 0.033447265625, 1.058349609375]","[3.31878662109375, 5.279541015625, 6.12640380859375]","[-99, 378, -1038]"
1660595436,"[0.005126953125, 0.044921875, 1.1015625]","[1.74713134765625, 5.5694580078125, 7.6446533203125]","[-90, 377, -1039]"
1660595437,"[0.01904296875, 0.073974609375, 1.083740234375]","[1.54876708984375, 6.32476806640625, 2.9449462890625]","[-97, 389, -1050]"
1660595437,"[-0.008544921875, 0.115478515625, 1.08447265625]","[3.143310546875, 5.19561767578125, 4.23431396484375]","[-96, 383, -1045]"
1660595438,"[0.01806640625, 0.119140625, 1.072021484375]","[3.85284423828125, 5.22613525390625, 5.62286376953125]","[-84, 340, -998]"
1660595438,"[0.037841796875, 0.0654296875, 1.07958984375]","[2.593994140625, 6.52313232421875, 6.93511962890625]","[-97, 394, -1048]"
1660595439,"[0.03369140625, 0.041748046875, 1.08154296875]","[3.62396240234375, 5.279541015625, 3.60107421875]","[-76, 387, -1046]"
1660595439,"[-0.018310546875, -0.0146484375, 1.10791015625]","[2.55584716796875, 6.5460205078125, 3.30352783203125]","[-88, 392, -1048]"
1660595440,"[-0.004150390625, 0.06005859375, 1.1044921875]","[2.38800048828125, 3.692626953125, 6.17218017578125]","[-97, 387, -1041]"
1660595440,"[-0.05029296875, 0.001220703125, 1.131591796875]","[2.685546875, 4.21142578125, 3.79180908203125]","[-87, 390, -1035]"
1660595441,"[-0.032470703125, 0.04296875, 1.128173828125]","[3.62396240234375, 4.73785400390625, 5.2947998046875]","[-88, 384, -1039]"
1660595441,"[-0.028564453125, 0.108642578125, 1.097412109375]","[3.021240234375, 6.2408447265625, 5.4473876953125]","[-85, 344, -995]"
1660595442,"[-0.015380859375, 0.07421875, 1.080322265625]","[3.4942626953125, 5.0506591796875, 7.80487060546875]","[-90, 389, -1046]"
1660595442,"[0.0439453125, 0.06982421875, 1.08544921875]","[2.87628173828125, 6.62994384765625, 5.1116943359375]","[-85, 382, -1053]"
1660595443,"[-0.041259765625, 0.00146484375, 1.059814453125]","[2.51007080078125, 5.5999755859375, 6.2103271484375]","[-93, 334, -995]"
1660595443,"[0.02197265625, 0.12353515625, 1.117431640625]","[1.62506103515625, 5.401611328125, 3.48663330078125]","[-88, 377, -1041]"
1660595444,"[-0.044677734375, 0.102294921875, 1.0966796875]","[4.1961669921875, 5.28717041015625, 5.7830810546875]","[-84, 386, -1042]"
1660595444,"[-0.03125, 0.002685546875, 1.108642578125]","[2.22015380859375, 3.7689208984375, 8.6669921875]","[-65, 335, -1001]"
1660595445,"[0.063720703125, -0.0107421875, 1.101318359375]","[2.960205078125, 5.50079345703125, 3.10516357421875]","[-90, 382, -1027]"
1660595445,"[0.043701171875, 0.067138671875, 1.115234375]","[4.4097900390625, 5.2337646484375, 5.18035888671875]","[-91, 386, -1040]"
1660595445,"[-0.053466796875, 0.044921875, 1.08544921875]","[3.0059814453125, 6.622314453125, 2.6092529296875]","[-89, 388, -1040]"
1660595446,"[-0.00537109375, 0.027099609375, 1.11376953125]","[2.73895263671875, 6.0577392578125, 5.8441162109375]","[-95, 387, -1048]"
1660595446,"[-0.013671875, 0.04638671875, 1.108642578125]","[2.90679931640625, 6.03485107421875, 3.1890869140625]","[-88, 377, -1041]"
1660595447,"[-0.055419921875, 0.05078125, 1.093994140625]","[3.33404541015625, 5.9967041015625, 5.126953125]","[-81, 341, -995]"
1660595447,"[-0.030029296875, 0.0498046875, 1.12353515625]","[2.471923828125, 6.05010986328125, 3.60107421875]","[-90, 377, -1043]"
1660595448,"[-0.0869140625, 0.0498046875, 1.103759765625]","[3.265380859375, 5.45501708984375, 5.85174560546875]","[-100, 394, -1046]"
1660595448,"[0.002685546875, 0.071044921875, 1.120361328125]","[1.5716552734375, 4.6234130859375, 6.47735595703125]","[-89, 383, -1035]"
1660595449,"[0.0244140625, 0.05615234375, 1.0908203125]","[3.47137451171875, 5.19561767578125, 3.72314453125]","[-81, 380, -1048]"
1660595449,"[-0.07177734375, 0.0390625, 1.096435546875]","[3.814697265625, 5.11932373046875, 4.96673583984375]","[-97, 394, -1041]"
1660595450,"[-0.042236328125, -0.001220703125, 1.093017578125]","[3.96728515625, 6.55364990234375, 3.7994384765625]","[-76, 351, -1002]"
1660595450,"[0.047119140625, 0.05126953125, 1.09912109375]","[3.21197509765625, 5.51605224609375, 4.92095947265625]","[-91, 390, -1045]"
1660595450,"[0.019287109375, 0.080322265625, 1.059326171875]","[2.9144287109375, 5.3253173828125, 7.1258544921875]","[-95, 392, -1039]"
1660595451,"[-0.01025390625, 0.02978515625, 1.118408203125]","[2.37274169921875, 6.34002685546875, 4.92095947265625]","[-72, 333, -989]"
1660595452,"[-0.028564453125, 0.061767578125, 1.08154296875]","[3.15093994140625, 5.1116943359375, 3.83758544921875]","[-91, 388, -1049]"
1660595452,"[0.00439453125, 0.0419921875, 1.111328125]","[3.2806396484375, 6.072998046875, 4.852294921875]","[-79, 383, -1047]"
1660595453,"[-0.009033203125, 0.029541015625, 1.09619140625]","[3.42559814453125, 4.75311279296875, 3.59344482421875]","[-91, 381, -1047]"
1660595453,"[0.028564453125, 0.055419921875, 1.10888671875]","[3.05938720703125, 6.4544677734375, 5.37872314453125]","[-84, 393, -1042]"
1660595453,"[-0.009521484375, 0.073974609375, 1.089599609375]","[3.1585693359375, 4.17327880859375, 3.34930419921875]","[-87, 381, -1033]"
1660595454,"[-0.014404296875, 0.000244140625, 1.06884765625]","[2.20489501953125, 6.17218017578125, 3.4637451171875]","[-95, 384, -1046]"
1660595454,"[-0.00146484375, 0.0107421875, 1.119384765625]","[3.1280517578125, 4.82177734375, 2.99072265625]","[-90, 389, -1053]"
1660595455,"[0.03759765625, 0.053466796875, 1.08154296875]","[3.13568115234375, 7.13348388671875, 5.50079345703125]","[-88, 372, -1043]"
1660595455,"[-0.005615234375, 0.02294921875, 1.076904296875]","[2.84576416015625, 4.9285888671875, 7.01904296875]","[-78, 387, -1036]"
1660595456,"[-0.019775390625, 0.07666015625, 1.11376953125]","[3.84521484375, 5.2642822265625, 5.157470703125]","[-96, 383, -1035]"
1660595456,"[0.022216796875, 0.033203125, 1.0732421875]","[0.84686279296875, 6.3934326171875, 3.4637451171875]","[-93, 387, -1050]"
1660595457,"[0.041015625, 0.006103515625, 1.09765625]","[3.16619873046875, 4.57763671875, 3.6773681640625]","[-90, 382, -1050]"
1660595457,"[-0.01708984375, 0.093505859375, 1.07568359375]","[3.05938720703125, 6.134033203125, 6.67572021484375]","[-93, 380, -1036]"
1660595458,"[0.025146484375, 0.0263671875, 1.095947265625]","[2.655029296875, 5.02777099609375, 5.30242919921875]","[-97, 392, -1046]"
1660595458,"[-0.049072265625, 0.01953125, 1.1044921875]","[2.2125244140625, 3.57818603515625, 3.60870361328125]","[-63, 347, -1010]"
1660595459,"[0.025390625, 0.041259765625, 1.075927734375]","[3.265380859375, 6.75201416015625, 4.95147705078125]","[-81, 387, -1046]"
1660595459,"[-0.07666015625, 0.0205078125, 1.080810546875]","[4.6539306640625, 5.59234619140625, 4.2572021484375]","[-84, 383, -1035]"
1660595460,"[-0.098876953125, 0.071533203125, 1.090576171875]","[3.66973876953125, 5.859375, 4.852294921875]","[-88, 394, -1032]"
1660595460,"[-0.02978515625, 0.07275390625, 1.123291015625]","[2.69317626953125, 5.28717041015625, 5.401611328125]","[-99, 386, -1045]"
1660595460,"[-0.020263671875, 0.060546875, 1.0966796875]","[3.02886962890625, 5.6304931640625, 3.5400390625]","[-89, 383, -1035]"
1660595461,"[-0.03759765625, 0.03662109375, 1.096923828125]","[4.5166015625, 6.561279296875, 6.2713623046875]","[-94, 381, -1042]"
1660595461,"[-0.013916015625, 0.06689453125, 1.099365234375]","[4.20379638671875, 7.48443603515625, 6.26373291015625]","[-90, 375, -1048]"
1660595462,"[0.036376953125, 0.065673828125, 1.123046875]","[3.2196044921875, 6.08062744140625, 5.157470703125]","[-101, 386, -1047]"
1660595462,"[0.003173828125, 0.098388671875, 1.105712890625]","[2.98309326171875, 5.950927734375, 2.4261474609375]","[-102, 382, -1039]"
1660595463,"[0.00146484375, 0.08154296875, 1.092529296875]","[3.30352783203125, 6.195068359375, 5.0201416015625]","[-93, 389, -1046]"
1660595463,"[-0.027587890625, 0.079833984375, 1.075439453125]","[3.5552978515625, 6.14166259765625, 5.11932373046875]","[-84, 388, -1028]"
1660595464,"[-0.033935546875, 0.068359375, 1.08984375]","[3.50189208984375, 6.28662109375, 6.6070556640625]","[-70, 354, -1015]"
1660595464,"[-0.0029296875, 0.06640625, 1.1025390625]","[2.6702880859375, 5.36346435546875, 6.9427490234375]","[-87, 386, -1042]"
1660595465,"[-0.005615234375, -0.0283203125, 1.114990234375]","[3.570556640625, 4.94384765625, 4.50897216796875]","[-95, 389, -1036]"
