114.20299999999997,-37.946000000000026,-493
109.20299999999997,-41.946000000000026,-490
117.20299999999997,-39.946000000000026,-495
115.20299999999997,-47.946000000000026,-503
111.20299999999997,-35.946000000000026,-498
112.20299999999997,-39.946000000000026,-497
108.20299999999997,-50.946000000000026,-487
111.20299999999997,-43.946000000000026,-498
112.20299999999997,-41.946000000000026,-490
111.20299999999997,-50.946000000000026,-496
127.20299999999997,-43.946000000000026,-496
113.20299999999997,-38.946000000000026,-494
111.20299999999997,-40.946000000000026,-498
115.20299999999997,-47.946000000000026,-491
107.20299999999997,-39.946000000000026,-490
115.20299999999997,-38.946000000000026,-501
119.20299999999997,-53.946000000000026,-497
107.20299999999997,-44.946000000000026,-497
115.20299999999997,-40.946000000000026,-489
108.20299999999997,-38.946000000000026,-498
112.20299999999997,-41.946000000000026,-497
111.20299999999997,-45.946000000000026,-491
112.20299999999997,-44.946000000000026,-495
108.20299999999997,-55.946000000000026,-501
107.20299999999997,-41.946000000000026,-497
117.20299999999997,-44.946000000000026,-499
114.20299999999997,-39.946000000000026,-490
118.20299999999997,-50.946000000000026,-491
115.20299999999997,-45.946000000000026,-498
108.20299999999997,-45.946000000000026,-501
120.20299999999997,-47.946000000000026,-491
118.20299999999997,-33.946000000000026,-491
117.20299999999997,-44.946000000000026,-502
113.20299999999997,-45.946000000000026,-491
115.20299999999997,-43.946000000000026,-501
114.20299999999997,-41.946000000000026,-504
113.20299999999997,-45.946000000000026,-494
112.20299999999997,-46.946000000000026,-495
117.20299999999997,-49.946000000000026,-495
120.20299999999997,-38.946000000000026,-498
112.20299999999997,-39.946000000000026,-493
124.20299999999997,-44.946000000000026,-497
109.20299999999997,-46.946000000000026,-502
117.20299999999997,-49.946000000000026,-493
124.20299999999997,-39.946000000000026,-502
119.20299999999997,-44.946000000000026,-497
124.20299999999997,-44.946000000000026,-497
117.20299999999997,-49.946000000000026,-497
112.20299999999997,-39.946000000000026,-486
112.20299999999997,-41.946000000000026,-495
120.20299999999997,-47.946000000000026,-498
119.20299999999997,-44.946000000000026,-495
114.20299999999997,-51.946000000000026,-497
109.20299999999997,-37.946000000000026,-488
115.20299999999997,-43.946000000000026,-489
118.20299999999997,-43.946000000000026,-503
113.20299999999997,-59.946000000000026,-501
114.20299999999997,-44.946000000000026,-493
113.20299999999997,-45.946000000000026,-496
117.20299999999997,-44.946000000000026,-495
108.20299999999997,-38.946000000000026,-491
117.20299999999997,-49.946000000000026,-495
121.20299999999997,-41.946000000000026,-495
115.20299999999997,-43.946000000000026,-501
118.20299999999997,-40.946000000000026,-496
121.20299999999997,-39.946000000000026,-493
118.20299999999997,-43.946000000000026,-494
119.20299999999997,-53.946000000000026,-497
115.20299999999997,-33.946000000000026,-501
113.20299999999997,-45.946000000000026,-494
113.20299999999997,-45.946000000000026,-496
120.20299999999997,-38.946000000000026,-496
117.20299999999997,-44.946000000000026,-495
118.20299999999997,-45.946000000000026,-503
109.20299999999997,-44.946000000000026,-495
113.20299999999997,-40.946000000000026,-496
113.20299999999997,-38.946000000000026,-503
120.20299999999997,-43.946000000000026,-498
111.20299999999997,-38.946000000000026,-496
109.20299999999997,-44.946000000000026,-499
120.20299999999997,-40.946000000000026,-496
119.20299999999997,-44.946000000000026,-502
119.20299999999997,-29.946000000000026,-499
105.20299999999997,-44.946000000000026,-493
120.20299999999997,-33.946000000000026,-498
121.20299999999997,-41.946000000000026,-490
112.20299999999997,-39.946000000000026,-493
118.20299999999997,-45.946000000000026,-496
119.20299999999997,-37.946000000000026,-499
114.20299999999997,-46.946000000000026,-490
113.20299999999997,-52.946000000000026,-489
120.20299999999997,-50.946000000000026,-496
119.20299999999997,-51.946000000000026,-495
113.20299999999997,-45.946000000000026,-498
118.20299999999997,-35.946000000000026,-498
123.20299999999997,-47.946000000000026,-491
111.20299999999997,-43.946000000000026,-496
112.20299999999997,-39.946000000000026,-488
