1660766808,888722658,0.25126458043411165,1660766808,887701272,0.3856619141546831
1660766808,989158868,0.23957785576275764,1660766808,989262342,0.379818551819006
1660766809,88736295,0.25126458043411165,1660766809,88835477,0.36228846481197496
1660766809,190077066,0.2337344934270806,1660766809,190163850,0.379818551819006
1660766809,290164947,0.2337344934270806,1660766809,290273427,0.36813182714765197
1660766809,391200780,0.25710794276978866,1660766809,391911983,0.379818551819006
1660766809,491764307,0.2629513051054657,1660766809,491875648,0.379818551819006
1660766809,593150138,0.23957785576275764,1660766809,593333721,0.36228846481197496
1660766809,693099498,0.2629513051054657,1660766809,693252325,0.373975189483329
1660766809,794184684,0.25126458043411165,1660766809,794301271,0.3564451024762979
1660766809,894901275,0.23957785576275764,1660766809,895096540,0.3856619141546831
1660766809,995242834,0.25126458043411165,1660766809,995349407,0.373975189483329
1660766810,95932245,0.25710794276978866,1660766810,90888738,0.36813182714765197
1660766810,196505069,0.25126458043411165,1660766810,196614742,0.373975189483329
1660766810,296931028,0.24542121809843465,1660766810,297131538,0.397348638826037
1660766810,398035764,0.24542121809843465,1660766810,397781133,0.36228846481197496
1660766810,499372720,0.25126458043411165,1660766810,499536037,0.36813182714765197
1660766810,600102186,0.2629513051054657,1660766810,599826574,0.39150527649036004
1660766810,700630664,0.2337344934270806,1660766810,700800180,0.36813182714765197
1660766810,801294565,0.23957785576275764,1660766810,801063060,0.373975189483329
1660766810,901262760,0.23957785576275764,1660766810,901459693,0.36813182714765197
1660766811,2178192,0.23957785576275764,1660766810,994456529,0.379818551819006
1660766811,102906465,0.25126458043411165,1660766811,103012323,0.3856619141546831
1660766811,203360319,0.24542121809843465,1660766811,203541994,0.39150527649036004
1660766811,304128885,0.23957785576275764,1660766811,304230213,0.373975189483329
1660766811,404845476,0.24542121809843465,1660766811,403914451,0.397348638826037
1660766811,505451679,0.24542121809843465,1660766811,505646705,0.3564451024762979
1660766811,605365514,0.24542121809843465,1660766811,605487823,0.36228846481197496
1660766811,706320047,0.24542121809843465,1660766811,706431150,0.39150527649036004
1660766811,806301593,0.25126458043411165,1660766811,806442737,0.3856619141546831
1660766811,907798290,0.24542121809843465,1660766811,907997608,0.379818551819006
1660766812,7955312,0.2278911310914036,1660766812,8049249,0.36228846481197496
1660766812,108719348,0.25710794276978866,1660766812,108812093,0.39150527649036004
1660766812,209164381,0.25126458043411165,1660766812,209528684,0.3856619141546831
1660766812,310004472,0.25126458043411165,1660766812,310110807,0.397348638826037
1660766812,410377502,0.23957785576275764,1660766812,410532712,0.36813182714765197
1660766812,511066436,0.24542121809843465,1660766812,511166572,0.373975189483329
1660766812,611746072,0.23957785576275764,1660766812,611424684,0.379818551819006
1660766812,712057828,0.23957785576275764,1660766812,712172746,0.36813182714765197
1660766812,812658786,0.23957785576275764,1660766812,812763690,0.379818551819006
1660766812,912760972,0.2337344934270806,1660766812,912863254,0.379818551819006
1660766813,13823747,0.24542121809843465,1660766813,13591051,0.373975189483329
1660766813,114550828,0.23957785576275764,1660766813,114263534,0.3856619141546831
1660766813,214897871,0.25126458043411165,1660766813,215059518,0.397348638826037
1660766813,315610647,0.25126458043411165,1660766813,315394401,0.373975189483329
1660766813,416171550,0.25126458043411165,1660766813,415971517,0.379818551819006
1660766813,516358852,0.25126458043411165,1660766813,516529083,0.373975189483329
1660766813,616100072,0.2337344934270806,1660766813,616192579,0.373975189483329
1660766813,717685461,0.25126458043411165,1660766813,717379808,0.39150527649036004
1660766813,817800998,0.23957785576275764,1660766813,817887306,0.39150527649036004
1660766813,919937849,0.25126458043411165,1660766813,919452190,0.39150527649036004
1660766814,20401239,0.24542121809843465,1660766814,20823001,0.379818551819006
1660766814,121059894,0.24542121809843465,1660766814,121157169,0.379818551819006
1660766814,221702098,0.23957785576275764,1660766814,220879077,0.373975189483329
1660766814,321942329,0.24542121809843465,1660766814,322054147,0.397348638826037
1660766814,421808719,0.23957785576275764,1660766814,421928405,0.36228846481197496
1660766814,523239612,0.24542121809843465,1660766814,523083686,0.3856619141546831
1660766814,622962713,0.2337344934270806,1660766814,623073339,0.3856619141546831
1660766814,727103948,0.24542121809843465,1660766814,726940155,0.39150527649036004
1660766814,827393531,0.23957785576275764,1660766814,827531099,0.373975189483329
1660766814,927028656,0.23957785576275764,1660766814,927177429,0.397348638826037
1660766815,28940200,0.25710794276978866,1660766815,28798818,0.39150527649036004
1660766815,128848552,0.25126458043411165,1660766815,129019737,0.3856619141546831
1660766815,229905843,0.25126458043411165,1660766815,229612112,0.3856619141546831
1660766815,329799890,0.23957785576275764,1660766815,329969167,0.36813182714765197
1660766815,430989980,0.2629513051054657,1660766815,431083440,0.403192001161714
1660766815,531426906,0.25710794276978866,1660766815,531320095,0.379818551819006
1660766815,631988048,0.25710794276978866,1660766815,632232904,0.4090353634973911
1660766815,733017921,0.25126458043411165,1660766815,733115196,0.373975189483329
1660766815,834178447,0.24542121809843465,1660766815,834370613,0.373975189483329
1660766815,936564445,0.2278911310914036,1660766815,935699224,0.36813182714765197
1660766816,36842346,0.24542121809843465,1660766816,36747455,0.397348638826037
1660766816,137609720,0.23957785576275764,1660766816,137800693,0.39150527649036004
1660766816,240487575,0.23957785576275764,1660766816,239458322,0.379818551819006
1660766816,340640068,0.24542121809843465,1660766816,340802192,0.397348638826037
1660766816,441508293,0.25710794276978866,1660766816,441611528,0.3856619141546831
1660766816,542310237,0.25710794276978866,1660766816,541964292,0.397348638826037
1660766816,642905712,0.2337344934270806,1660766816,643023729,0.373975189483329
1660766816,743432283,0.25710794276978866,1660766816,744595050,0.373975189483329
1660766816,845057964,0.23957785576275764,1660766816,845198631,0.373975189483329
1660766816,945114374,0.25126458043411165,1660766816,945218563,0.379818551819006
1660766817,45980215,0.25126458043411165,1660766817,46091794,0.373975189483329
