a_x,m,b,1.0016312876563112,-0.013048187532447075
a_y,m,b,-0.9964292121036873,0.014796017191483258
a_z,m,b,-0.9889981911657019,0.08952655018764745
w_x,3.1048583984375
w_y,5.063285827636719
w_z,3.3558273315429688
"['m_x', 'm_x0']",208.0
"['m_y', 'm_y0']",377.5
"['m_z', 'm_z0']",-998.5
