a_x,m,b,0.9992862327641302,-0.003090240630851282
a_y,m,b,-0.9979454722812213,0.026464477455328556
a_z,m,b,-0.9899180924097566,0.08978705327841441
w_x,2.8925704956054688
w_y,5.5854034423828125
w_z,4.676551818847656
"['m_x', 'm_x0']",-252.5
"['m_y', 'm_y0']",419.0
"['m_z', 'm_z0']",-888.0
