b'5899,161,141
b'5900,161,141
b'5901,161,142
b'5902,161,142
b'5904,161,142
b'5905,161,142
b'5906,161,142
b'5907,161,142
b'5908,161,143
b'5909,162,143
b'5910,162,143
b'5912,162,143
b'5913,162,143
b'5914,162,143
b'5915,161,143
b'5916,161,165
b'5918,161,165
b'5919,161,165
b'5920,161,165
b'5921,163,165
b'5922,163,165
b'5923,163,144
b'5924,163,144
b'5926,163,144
b'5927,164,144
b'5928,164,144
b'5929,164,144
b'5931,164,144
b'5932,164,144
b'5934,163,144
b'5935,163,144
b'5936,163,144
b'5937,163,144
b'5938,163,144
b'5940,165,144
b'5941,165,144
b'5942,165,144
b'5943,165,144
b'5944,165,144
b'5945,165,145
b'5947,165,145
b'5948,165,145
b'5949,165,145
b'5950,165,145
b'5951,165,145
b'5952,165,145
b'5954,165,145
b'5955,165,145
b'5956,165,145
b'5957,166,145
b'5958,166,145
b'5959,166,145
b'5961,166,146
b'5962,166,146
b'5963,166,146
b'5964,166,146
b'5965,166,146
b'5966,166,146
b'5967,166,146
b'5969,165,146
b'5970,165,146
b'5971,165,146
b'5972,165,146
b'5974,166,146
b'5976,166,146
b'5977,166,146
b'5978,166,146
b'5979,166,146
b'5980,165,146
b'5981,165,146
b'5982,165,146
b'5984,165,146
b'5985,165,146
b'5986,167,146
b'5987,167,146
b'5988,167,146
b'5990,167,147
b'5991,167,147
b'5992,166,147
b'5993,166,147
b'5994,166,147
b'5995,166,147
b'5997,166,147
b'5998,168,147
b'5999,168,147
b'6000,168,147
b'6001,168,147
b'6002,168,147
b'6004,167,146
b'6005,167,146
b'6006,167,146
b'6007,167,146
b'6008,167,146
b'6009,167,146
b'6011,167,147
b'6012,167,147
b'6013,167,147
b'6014,166,147
b'6016,166,147
b'6017,166,147
b'6019,166,148
b'6020,166,148
b'6021,167,148
b'6022,167,148
b'6023,167,148
b'6024,167,148
b'6026,167,148
b'6027,188,148
b'6028,188,148
b'6029,188,148
b'6030,188,148
b'6031,188,148
b'6033,168,148
b'6034,168,148
b'6035,168,148
b'6036,168,148
b'6037,168,148
b'6038,168,148
b'6040,168,149
b'6041,168,149
b'6042,168,149
b'6043,168,149
b'6044,168,149
b'6045,168,149
b'6047,168,149
b'6048,168,149
b'6049,168,149
b'6050,169,149
b'6051,169,149
b'6052,169,149
b'6054,169,149
b'6055,169,149
b'6056,169,149
b'6057,169,149
b'6059,169,149
b'6060,169,149
b'6062,170,150
b'6063,170,150
b'6064,170,150
b'6065,170,150
b'6066,170,150
b'6067,169,150
b'6069,169,150
b'6070,169,150
b'6071,169,150
b'6072,169,150
b'6073,169,150
b'6074,169,150
b'6076,169,149
b'6077,169,149
b'6078,169,149
b'6079,168,149
b'6080,168,149
b'6081,168,149
b'6083,168,151
b'6084,168,151
b'6085,168,151
b'6086,168,151
b'6087,168,151
b'6088,168,151
b'6090,153,150
b'6091,153,150
b'6092,153,150
b'6093,153,150
b'6094,153,150
b'6096,170,150
b'6097,170,150
b'6098,170,150
b'6099,170,150
b'6100,170,150
b'6102,170,150
b'6104,170,150
b'6105,170,150
b'6106,170,150
b'6107,170,150
b'6108,170,150
b'6109,170,150
b'6111,170,150
b'6112,170,150
b'6113,169,150
b'6114,169,150
b'6115,169,150
b'6116,169,150
b'6118,169,151
b'6119,170,151
b'6120,170,151
b'6121,170,151
b'6122,170,151
b'6123,170,151
b'6125,170,152
b'6126,170,152
b'6127,170,152
b'6128,170,152
b'6129,170,152
b'6130,170,152
b'6132,170,151
b'6133,170,151
b'6134,170,151
b'6135,170,151
b'6136,170,151
b'6137,170,151
b'6139,170,152
b'6140,170,152
b'6141,170,152
b'6142,170,152
b'6144,170,152
b'6145,170,152
b'6147,170,150
b'6148,170,150
b'6149,170,150
b'6150,170,150
b'6151,170,150
b'6152,170,150
b'6154,169,152
b'6155,169,152
b'6156,169,152
b'6157,169,152
b'6158,169,152
b'6159,170,152
b'6161,170,152
b'6162,170,152
b'6163,170,152
b'6164,170,152
b'6165,170,152
b'6166,170,152
b'6168,170,152
b'6169,170,152
b'6170,170,152
b'6171,170,152
b'6172,170,152
b'6173,170,152
b'6175,170,152
b'6176,170,152
b'6177,170,152
b'6178,170,152
b'6179,170,152
b'6180,170,153
b'6182,169,153
b'6183,169,153
b'6184,169,153
b'6185,169,153
b'6187,170,153
b'6188,170,153
b'6190,170,153
b'6191,170,153
b'6192,170,153
b'6193,170,153
b'6194,170,153
b'6196,170,153
b'6197,170,153
b'6198,170,153
b'6199,171,153
b'6200,171,153
b'6201,171,153
b'6202,171,153
b'6204,171,153
b'6205,170,153
b'6206,170,153
b'6207,170,153
b'6208,170,153
b'6209,170,153
b'6211,170,153
b'6212,170,153
b'6213,170,153
b'6214,170,153
b'6215,170,153
b'6216,170,153
b'6218,170,153
b'6219,170,153
b'6220,170,153
b'6221,170,153
b'6222,170,153
b'6223,170,153
b'6225,170,153
b'6226,170,153
b'6227,170,153
b'6228,170,153
b'6230,170,153
b'6231,170,153
b'6233,170,153
b'6234,170,153
b'6235,170,153
b'6236,170,153
b'6237,170,153
b'6238,170,153
b'6240,170,153
b'6241,170,153
b'6242,170,153
b'6243,170,153
b'6244,159,154
b'6245,159,154
b'6247,159,154
b'6248,159,154
b'6249,159,154
b'6250,170,153
b'6251,170,153
b'6252,170,153
b'6254,170,153
b'6255,171,153
b'6256,171,153
b'6257,171,154
b'6258,171,154
b'6259,171,154
b'6261,170,154
b'6262,170,154
b'6263,170,154
b'6264,170,154
b'6265,170,154
b'6266,171,154
b'6268,171,154
b'6269,171,154
b'6270,171,154
b'6272,171,154
b'6273,171,154
b'6274,171,154
b'6276,171,154
b'6277,171,154
b'6278,172,154
b'6279,172,154
b'6280,172,154
b'6281,172,154
b'6283,172,154
b'6284,171,154
b'6285,171,155
b'6286,171,155
b'6287,171,155
b'6288,171,155
b'6290,172,155
b'6291,172,155
b'6292,172,154
b'6293,172,154
b'6294,172,154
b'6296,171,154
b'6297,171,154
b'6298,171,154
b'6299,171,154
b'6300,171,154
b'6301,171,154
b'6302,171,154
b'6304,171,154
b'6305,171,154
b'6306,167,155
b'6307,167,155
b'6308,167,155
b'6310,167,155
b'6311,167,155
b'6312,170,155
b'6313,170,155
b'6315,170,155
b'6316,170,155
b'6318,172,155
b'6319,172,155
b'6320,172,155
b'6321,172,155
b'6322,172,155
b'6323,171,155
b'6325,171,155
b'6326,171,155
b'6327,171,154
b'6328,171,154
b'6329,172,154
b'6330,172,154
b'6332,172,154
b'6333,172,154
b'6334,172,155
b'6335,203,155
b'6336,203,155
b'6337,203,155
b'6339,203,155
b'6340,171,154
b'6341,171,154
b'6342,171,154
b'6343,171,154
b'6345,171,154
b'6346,171,154
b'6347,171,155
b'6348,171,155
b'6349,171,155
b'6350,171,155
b'6352,171,155
b'6353,171,155
b'6354,171,155
b'6355,171,155
b'6356,174,155
b'6358,174,155
b'6359,174,155
b'6361,174,155
b'6362,174,155
b'6363,171,155
b'6364,171,155
b'6365,171,155
b'6366,171,155
b'6368,171,156
b'6369,172,156
b'6370,172,156
b'6371,172,156
b'6372,172,156
b'6373,172,156
b'6375,172,155
b'6376,172,155
b'6377,172,155
b'6378,172,155
b'6379,173,155
b'6380,173,155
b'6382,173,155
b'6383,173,155
b'6384,173,155
b'6385,172,155
b'6386,172,155
b'6387,172,155
b'6389,172,156
b'6390,172,156
b'6391,172,156
b'6392,172,156
b'6393,172,156
b'6394,172,156
b'6396,172,156
b'6397,172,156
b'6398,172,156
b'6400,172,156
b'6401,172,156
b'6402,170,156
b'6404,170,156
b'6405,170,156
b'6406,170,156
b'6407,170,156
b'6408,173,156
b'6409,173,155
b'6411,173,155
b'6412,173,155
b'6413,173,155
b'6414,172,155
b'6415,172,155
b'6416,172,155
b'6418,172,155
b'6419,171,155
b'6420,171,155
b'6421,171,155
b'6422,171,156
b'6423,171,156
b'6425,172,156
b'6426,172,156
b'6427,172,156
b'6428,172,156
b'6429,172,155
b'6430,172,155
b'6432,172,155
b'6433,172,155
b'6434,172,155
b'6435,170,155
b'6436,170,155
b'6437,170,155
b'6439,170,155
b'6440,170,155
b'6441,172,155
b'6443,172,155
b'6444,172,155
b'6445,172,155
b'6447,172,155
b'6448,173,155
b'6449,173,155
b'6450,173,156
b'6451,173,156
b'6452,173,156
b'6454,171,156
b'6455,171,156
b'6456,171,156
b'6457,171,154
b'6458,173,154
b'6459,173,154
b'6461,173,154
b'6462,173,154
b'6463,173,154
b'6464,172,156
b'6465,172,156
b'6466,172,156
b'6468,172,156
b'6469,172,156
b'6470,172,156
b'6471,172,156
b'6472,172,156
b'6473,172,156
b'6475,172,156
b'6476,172,156
b'6477,172,155
b'6478,172,155
b'6479,172,155
b'6480,174,155
b'6482,174,155
b'6483,174,155
b'6484,174,156
b'6486,174,156
b'6487,171,156
b'6488,171,156
b'6490,171,156
b'6491,171,156
b'6492,173,156
b'6493,173,156
b'6494,173,156
b'6495,173,156
b'6497,173,156
b'6498,172,155
b'6499,172,155
b'6500,172,155
b'6501,172,155
b'6502,172,155
b'6504,172,155
b'6505,172,155
b'6506,172,155
b'6507,172,155
b'6508,172,155
b'6509,173,155
b'6511,173,155
b'6512,173,156
b'6513,173,156
b'6514,173,156
b'6515,173,156
b'6516,173,156
b'6518,173,156
b'6519,173,155
b'6520,173,155
b'6521,173,155
b'6522,173,155
b'6523,173,155
b'6525,173,140
b'6526,172,140
b'6528,172,140
b'6529,172,140
b'6530,172,140
b'6532,172,140
b'6533,172,156
b'6534,172,156
b'6535,172,156
b'6536,172,156
b'6537,173,156
b'6539,173,156
b'6540,173,156
b'6541,173,156
b'6542,173,156
b'6543,172,156
b'6544,172,156
b'6546,172,156
b'6547,172,156
b'6548,172,156
b'6549,172,156
b'6550,172,156
b'6551,172,156
b'6553,172,157
b'6554,171,157
b'6555,171,157
b'6556,171,157
b'6557,171,157
b'6558,171,157
b'6560,171,156
b'6561,171,156
b'6562,171,156
b'6563,171,156
b'6564,172,156
b'6565,172,156
b'6567,172,156
b'6568,172,156
b'6569,172,156
b'6571,173,156
b'6572,173,156
b'6573,173,157
b'6575,173,157
b'6576,173,157
b'6577,172,157
b'6578,172,157
b'6579,172,157
b'6580,172,157
b'6582,171,157
b'6583,171,157
b'6584,171,157
b'6585,171,157
b'6586,171,157
b'6587,174,157
b'6589,174,157
b'6590,174,157
b'6591,174,157
b'6592,174,157
b'6593,174,157
b'6594,174,157
b'6596,174,157
b'6597,174,157
b'6598,174,157
b'6599,173,157
b'6600,173,156
b'6601,173,156
b'6602,173,156
b'6604,173,156
b'6605,173,156
b'6606,173,156
b'6607,173,157
b'6608,173,157
b'6609,173,157
b'6611,173,157
b'6612,173,157
b'6614,173,157
b'6615,173,157
b'6616,173,157
b'6617,173,157
b'6619,173,157
b'6620,173,157
b'6621,173,158
b'6622,173,158
b'6623,173,158
b'6624,173,158
b'6626,173,158
b'6627,173,158
b'6628,173,157
b'6629,173,157
b'6630,173,157
b'6631,173,157
b'6633,172,157
b'6634,172,157
b'6635,172,157
b'6636,172,157
b'6637,172,157
b'6638,172,157
b'6640,172,157
b'6641,172,157
b'6642,172,157
b'6643,172,157
b'6644,172,157
b'6645,172,157
b'6647,172,157
b'6648,172,157
b'6649,172,157
b'6650,172,157
b'6651,172,157
b'6652,172,157
b'6654,172,157
b'6656,173,157
b'6657,173,157
b'6658,173,157
b'6659,173,157
b'6660,173,157
b'6662,173,157
b'6663,173,156
b'6664,173,156
b'6665,173,156
b'6666,173,156
b'6667,173,156
b'6669,173,157
b'6670,173,157
b'6671,173,157
b'6672,172,157
b'6673,172,157
b'6674,172,157
b'6676,172,157
b'6677,172,157
b'6678,173,157
b'6679,173,157
b'6680,173,157
b'6681,173,157
b'6682,173,156
b'6684,173,156
b'6685,173,156
b'6686,173,156
b'6687,173,156
b'6688,173,157
b'6689,173,157
b'6691,173,157
b'6692,173,157
b'6693,173,157
b'6694,173,157
b'6695,173,157
b'6696,173,157
b'6699,173,157
b'6700,172,157
b'6701,172,157
b'6702,172,157
b'6703,172,157
b'6704,172,157
b'6706,173,157
b'6707,173,157
b'6708,173,157
b'6709,173,156
b'6710,173,156
b'6711,172,156
b'6713,172,156
b'6714,172,156
b'6715,172,156
b'6716,149,156
b'6717,149,156
b'6719,149,156
b'6720,149,156
b'6721,149,156
b'6722,173,156
b'6723,173,157
b'6724,173,157
b'6726,173,157
b'6727,173,157
b'6728,173,157
b'6729,173,157
b'6730,173,157
b'6731,173,157
b'6732,172,157
b'6734,172,157
b'6735,172,157
b'6736,172,156
b'6737,172,156
b'6738,172,156
b'6739,172,156
b'6742,172,156
b'6743,172,156
b'6744,172,157
b'6745,188,157
b'6746,188,157
b'6747,188,157
b'6749,188,157
b'6750,188,157
b'6751,171,157
b'6752,171,157
b'6753,171,157
b'6754,171,157
b'6756,170,157
b'6757,170,157
b'6758,170,157
b'6759,170,157
b'6760,170,157
b'6761,173,157
b'6763,173,157
b'6764,173,157
b'6765,173,157
b'6766,173,157
b'6767,173,157
b'6768,173,157
b'6770,173,157
b'6771,173,157
b'6772,174,157
b'6773,174,157
b'6774,174,157
b'6775,174,157
b'6777,174,157
b'6778,173,157
b'6779,173,157
b'6780,173,157
b'6781,173,157
b'6782,173,157
b'6785,173,157
b'6786,173,157
b'6787,173,157
b'6788,173,157
b'6789,174,157
b'6790,174,157
b'6792,174,157
b'6793,174,157
b'6794,174,157
b'6795,173,157
b'6796,173,157
b'6797,173,157
b'6799,173,157
b'6800,173,157
b'6801,173,157
b'6802,173,157
b'6803,173,157
b'6804,173,157
b'6806,173,157
b'6807,173,157
b'6808,173,157
b'6809,173,157
b'6810,173,157
b'6812,173,157
b'6813,173,157
b'6814,173,157
b'6815,173,157
b'6816,173,157
b'6817,173,157
b'6818,173,157
b'6820,173,157
b'6821,173,157
b'6822,173,157
b'6823,173,157
b'6824,173,157
b'6825,173,157
b'6828,173,157
b'6829,171,157
b'6830,171,157
b'6831,171,158
b'6832,171,158
b'6833,171,158
b'6835,172,158
b'6836,172,158
b'6837,172,158
b'6838,172,157
b'6839,172,157
b'6841,173,157
b'6842,173,157
b'6843,173,157
b'6844,173,157
b'6845,172,157
b'6846,172,157
b'6848,172,157
b'6849,172,157
b'6850,172,157
b'6851,174,166
b'6852,174,166
b'6853,174,166
b'6855,174,166
b'6856,174,166
b'6857,172,166
b'6858,172,156
b'6859,172,156
b'6860,172,156
b'6862,174,156
b'6863,174,156
b'6864,174,156
b'6865,174,158
b'6866,174,158
b'6867,173,158
b'6870,173,158
b'6871,173,158
b'6872,173,157
b'6873,173,157
b'6874,174,157
b'6875,174,157
b'6877,174,157
b'6878,174,157
b'6879,173,138
b'6880,173,138
b'6881,173,138
b'6882,173,138
b'6884,173,138
b'6885,173,138
b'6886,173,158
b'6887,173,158
b'6888,173,158
b'6889,173,158
b'6891,173,158
b'6892,173,159
b'6893,173,159
b'6894,173,159
b'6895,174,159
b'6897,174,159
b'6898,174,159
b'6899,174,157
b'6900,174,157
b'6901,172,157
b'6902,172,157
b'6903,172,157
b'6905,172,157
b'6906,172,157
b'6907,174,157
b'6908,174,157
b'6909,174,157
b'6912,174,157
b'6913,172,158
b'6914,172,158
b'6915,172,158
b'6916,172,158
b'6917,172,158
b'6919,174,158
b'6920,174,157
b'6921,174,157
b'6922,174,157
b'6923,174,157
b'6924,174,157
b'6926,174,157
b'6927,174,157
b'6928,174,157
b'6929,173,157
b'6930,173,157
b'6931,173,157
b'6933,173,157
b'6934,173,157
b'6935,174,157
b'6936,174,157
b'6937,174,157
b'6938,174,157
b'6940,174,157
b'6941,172,157
b'6942,172,157
b'6943,172,157
b'6944,172,157
b'6945,174,157
b'6947,174,157
b'6948,174,157
b'6949,174,157
b'6950,174,157
b'6951,174,157
b'6952,174,157
b'6955,174,157
b'6956,174,157
b'6957,174,157
b'6958,173,157
b'6959,173,157
b'6961,173,157
b'6962,173,157
b'6963,172,157
b'6964,172,157
b'6965,172,157
b'6966,172,157
b'6967,172,157
b'6969,174,157
b'6970,174,157
b'6971,174,157
b'6972,174,157
b'6973,174,157
b'6975,173,157
b'6976,173,157
b'6977,173,157
b'6978,173,157
b'6979,172,157
b'6980,172,164
b'6982,172,164
b'6983,172,164
b'6984,172,164
b'6985,174,164
b'6986,174,158
b'6987,174,158
b'6989,174,158
b'6990,174,158
b'6991,173,158
b'6992,173,158
b'6993,173,157
b'6994,173,157
b'6996,171,157
b'6998,171,157
b'6999,171,157
b'7000,171,157
b'7001,171,158
b'7002,174,158
b'7004,174,158
b'7005,174,158
b'7006,174,158
b'7007,174,157
b'7008,159,157
b'7010,159,157
b'7011,159,157
b'7012,159,157
b'7013,173,157
b'7014,173,158
b'7015,173,158
b'7016,173,158
b'7018,173,158
b'7019,173,158
b'7020,173,158
b'7021,173,158
b'7022,173,158
b'7023,173,158
b'7025,173,158
b'7026,173,158
b'7027,173,157
b'7028,173,157
b'7029,173,157
b'7030,173,157
b'7032,173,157
b'7033,173,157
b'7034,173,158
b'7035,174,158
b'7036,174,158
b'7038,174,158
b'7040,174,158
b'7041,174,154
b'7042,173,154
b'7043,173,154
b'7044,173,154
b'7046,173,154
b'7047,174,154
b'7048,174,158
b'7049,174,158
b'7050,174,158
b'7051,174,158
b'7053,174,158
b'7054,174,158
b'7055,174,158
b'7056,174,158
b'7057,174,158
b'7058,173,158
b'7060,173,158
b'7061,173,158
b'7062,173,158
b'7063,173,158
b'7064,173,158
b'7065,173,158
b'7067,173,158
b'7068,173,157
b'7069,191,157
b'7070,191,157
b'7071,191,157
b'7072,191,157
b'7074,191,157
b'7075,173,157
b'7076,173,157
b'7077,173,157
b'7078,173,157
b'7079,173,157
b'7081,173,158
b'7083,173,158
b'7084,173,158
b'7085,173,158
b'7086,174,158
b'7087,174,158
b'7089,174,158
b'7090,174,158
b'7091,174,158
b'7092,173,158
b'7093,173,158
b'7094,173,158
b'7096,173,158
b'7097,173,158
b'7098,173,158
b'7099,173,158
b'7100,173,158
b'7101,173,158
b'7103,173,158
b'7104,173,158
b'7105,173,158
b'7106,173,158
b'7107,173,158
b'7109,173,159
b'7110,173,159
b'7111,173,159
b'7112,173,159
b'7113,174,159
b'7114,174,158
b'7115,174,158
b'7117,174,158
b'7118,174,158
b'7119,173,158
b'7120,173,158
b'7121,173,158
b'7123,173,158
b'7124,173,158
b'7126,174,158
b'7127,174,158
b'7128,174,158
b'7129,174,158
b'7131,173,158
b'7132,173,158
b'7133,173,158
b'7134,173,158
b'7135,173,158
b'7136,173,158
b'7138,173,158
b'7139,173,158
b'7140,173,158
b'7141,173,158
b'7142,173,157
b'7143,173,157
b'7145,173,157
b'7146,173,157
b'7147,173,157
b'7148,173,157
b'7149,173,158
b'7150,173,158
b'7152,173,158
b'7153,174,158
b'7154,174,158
b'7155,174,157
b'7156,174,157
b'7157,174,157
b'7159,174,157
b'7160,174,157
b'7161,174,157
b'7162,174,158
b'7163,173,158
b'7164,173,158
b'7166,173,158
b'7168,173,158
b'7169,173,158
b'7170,170,157
b'7171,170,157
b'7172,170,157
b'7174,170,157
b'7175,170,157
b'7176,173,158
b'7177,173,158
b'7178,173,158
b'7180,173,158
b'7181,175,158
b'7182,175,158
b'7183,175,159
b'7184,175,159
b'7185,175,159
b'7187,173,159
b'7188,173,159
b'7189,173,158
b'7190,173,158
b'7191,173,158
b'7192,174,158
b'7194,174,158
b'7195,174,158
b'7196,174,159
b'7197,175,159
b'7198,175,159
b'7199,175,159
b'7201,175,159
b'7202,175,159
b'7203,174,154
b'7204,174,154
b'7205,174,154
b'7206,174,154
b'7208,173,154
b'7209,173,159
b'7211,173,159
b'7212,173,159
b'7213,173,159
b'7215,174,159
b'7216,174,159
b'7217,174,159
b'7218,174,159
b'7219,174,159
b'7220,174,159
b'7222,174,159
b'7223,174,158
b'7224,174,158
b'7225,175,158
b'7226,175,158
b'7227,175,158
b'7229,175,158
b'7230,175,158
b'7231,188,158
b'7232,188,158
b'7233,188,158
b'7234,188,158
b'7236,188,158
b'7237,174,158
b'7238,174,158
b'7239,174,158
b'7240,174,158
b'7241,173,158
b'7243,173,159
b'7244,173,159
b'7245,173,159
b'7246,173,159
b'7247,175,159
b'7248,175,159
b'7250,175,158
b'7251,175,158
b'7252,175,158
b'7254,174,158
b'7255,174,158
b'7256,174,158
b'7258,174,158
b'7259,174,158
b'7260,174,158
b'7261,174,158
b'7262,174,158
b'7263,174,158
b'7265,175,158
b'7266,175,158
b'7267,175,158
b'7268,175,158
b'7269,175,158
b'7270,174,159
b'7272,174,159
b'7273,174,159
b'7274,174,159
b'7275,176,159
b'7276,176,157
b'7277,176,157
b'7279,176,157
b'7280,176,157
b'7281,174,157
b'7282,174,157
